,Material,Space group,Exciton Binding Energy,Stoichiometry,Crystal Type,media_Z,media_pon_Z,max_Z,min_Z,desvio_Z,desvio_pon_Z,media_Electronegativity,media_pon_Electronegativity,max_Electronegativity,min_Electronegativity,desvio_Electronegativity,desvio_pon_Electronegativity,media_IonizationPotential,media_pon_IonizationPotential,max_IonizationPotential,min_IonizationPotential,desvio_IonizationPotential,desvio_pon_IonizationPotential,media_ElectronAffinity,media_pon_ElectronAffinity,max_ElectronAffinity,min_ElectronAffinity,desvio_ElectronAffinity,desvio_pon_ElectronAffinity,media_HOMO,media_pon_HOMO,max_HOMO,min_HOMO,desvio_HOMO,desvio_pon_HOMO,media_LUMO,media_pon_LUMO,max_LUMO,min_LUMO,desvio_LUMO,desvio_pon_LUMO,media_r_s_orbital,media_pon_r_s_orbital,max_r_s_orbital,min_r_s_orbital,desvio_r_s_orbital,desvio_pon_r_s_orbital,media_r_p_orbital,media_pon_r_p_orbital,max_r_p_orbital,min_r_p_orbital,desvio_r_p_orbital,desvio_pon_r_p_orbital,media_r_d_orbital,media_pon_r_d_orbital,max_r_d_orbital,min_r_d_orbital,desvio_r_d_orbital,desvio_pon_r_d_orbital,media_r_atomic_nonbonded,media_pon_r_atomic_nonbonded,max_r_atomic_nonbonded,min_r_atomic_nonbonded,desvio_r_atomic_nonbonded,desvio_pon_r_atomic_nonbonded,media_r_valence_lastorbital,media_pon_r_valence_lastorbital,max_r_valence_lastorbital,min_r_valence_lastorbital,desvio_r_valence_lastorbital,desvio_pon_r_valence_lastorbital,media_r_covalent,media_pon_r_covalent,max_r_covalent,min_r_covalent,desvio_r_covalent,desvio_pon_r_covalent,media_Valence,media_pon_Valence,max_Valence,min_Valence,desvio_Valence,desvio_pon_Valence,media_PeriodicColumn,media_pon_PeriodicColumn,max_PeriodicColumn,min_PeriodicColumn,desvio_PeriodicColumn,desvio_pon_PeriodicColumn,media_PeriodicColumn_upto18,media_pon_PeriodicColumn_upto18,max_PeriodicColumn_upto18,min_PeriodicColumn_upto18,desvio_PeriodicColumn_upto18,desvio_pon_PeriodicColumn_upto18,media_NumberUnfilledOrbitals,media_pon_NumberUnfilledOrbitals,max_NumberUnfilledOrbitals,min_NumberUnfilledOrbitals,desvio_NumberUnfilledOrbitals,desvio_pon_NumberUnfilledOrbitals,media_Polarizability,media_pon_Polarizability,max_Polarizability,min_Polarizability,desvio_Polarizability,desvio_pon_Polarizability
176,AlSb,P3m1,0.7869055915380524,AB,AB-156-bc,32.0,32.0,51,13,19.0,19.0,1.83,1.83,2.05,1.61,0.21999999999999986,0.21999999999999986,-7.0047,-7.0047,-5.7176,-8.2918,1.2871000000000001,1.2871000000000001,-0.7654,-0.7654,0.0364,-1.5672,0.8018,0.8018,-3.7694,-3.7694,-2.712,-4.8268,1.0574000000000001,1.0574000000000001,3.92575,3.92575,4.7346,3.1169,0.8088500000000003,0.8088500000000003,1.0539,1.0539,1.1043,1.0035,0.0504,0.0504,1.31825,1.31825,1.3965,1.24,0.07825000000000004,0.07825000000000004,1.0792,1.0792,1.7101,0.4483,0.6309,0.6309,1.2799999999999998,1.2799999999999998,1.38,1.18,0.09999999999999998,0.09999999999999998,1.31825,1.31825,1.3965,1.24,0.07825000000000004,0.07825000000000004,1.2999999999999998,1.2999999999999998,1.39,1.21,0.08999999999999998,0.08999999999999998,9.0,9.0,15.0,3.0,6.0,6.0,4.0,4.0,5.0,3.0,1.0,1.0,14.0,14.0,15.0,13.0,1.0,1.0,4.0,4.0,5.0,3.0,1.0,1.0,48.974999999999994,48.974999999999994,55.4,42.55,6.425000000000001,6.425000000000001
177,InAs,P3m1,0.3587155357182429,AB,AB-156-bc,41.0,41.0,49,33,8.0,8.0,1.98,1.98,2.18,1.78,0.20000000000000007,0.20000000000000007,-7.2066,-7.2066,-5.3158,-9.0974,1.8908,1.8908,-0.8069000000000001,-0.8069000000000001,-0.0113,-1.6025,0.7956,0.7956,-3.8572499999999996,-3.8572499999999996,-2.5181,-5.1964,1.3391499999999998,1.3391499999999998,3.4472000000000005,3.4472000000000005,4.1976,2.6968,0.7504000000000002,0.7504000000000002,0.9982500000000001,0.9982500000000001,1.1407,0.8558,0.14245000000000002,0.14245000000000002,1.282,1.282,1.5133,1.0507,0.23130000000000006,0.23130000000000006,0.37265000000000004,0.37265000000000004,0.4929,0.2524,0.12025,0.12025,1.315,1.315,1.44,1.19,0.125,0.125,1.282,1.282,1.5133,1.0507,0.23130000000000006,0.23130000000000006,1.305,1.305,1.42,1.19,0.11499999999999999,0.11499999999999999,14.0,14.0,15.0,13.0,1.0,1.0,4.0,4.0,5.0,3.0,1.0,1.0,14.0,14.0,15.0,13.0,1.0,1.0,4.0,4.0,5.0,3.0,1.0,1.0,45.9,45.9,62.0,29.8,16.099999999999998,16.099999999999998
178,Au2I2,P4/nmm,0.6922487261703953,AB,AB-129-bc,66.0,66.0,79,53,13.0,13.0,2.6,2.6,2.66,2.54,0.06000000000000005,0.06000000000000005,-10.2379,-10.2379,-9.3842,-11.0916,0.8536999999999999,0.8536999999999999,-2.81585,-2.81585,-2.3142,-3.3175,0.5016499999999999,0.5016499999999999,-6.4185,-6.4185,-5.7531,-7.0839,0.6654,0.6654,2.4646,2.4646,4.2268,0.7024,1.7622,1.7622,1.0649,1.0649,1.2274,0.9024,0.16250000000000003,0.16250000000000003,1.2559,1.2559,1.4369,1.0749,0.18100000000000005,0.18100000000000005,0.5277499999999999,0.5277499999999999,0.6436,0.4119,0.11584999999999998,0.11584999999999998,1.385,1.385,1.44,1.33,0.05499999999999994,0.05499999999999994,1.15115,1.15115,1.2274,1.0749,0.07625000000000004,0.07625000000000004,1.375,1.375,1.39,1.36,0.014999999999999902,0.014999999999999902,21.0,21.0,25.0,17.0,4.0,4.0,4.0,4.0,7.0,1.0,3.0,3.0,14.0,14.0,17.0,11.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,35.35,35.35,36.1,34.6,0.75,0.75
179,BN,P-6m2,2.0008354482099797,AB,AB-187-df,6.0,6.0,7,5,1.0,1.0,2.54,2.54,3.04,2.04,0.5,0.5,-10.845849999999999,-10.845849999999999,-8.1261,-13.5656,2.7197500000000003,2.7197500000000003,-0.8228500000000001,-0.8228500000000001,0.0312,-1.6769,0.8540500000000001,0.8540500000000001,-5.34825,-5.34825,-3.6067,-7.0898,1.7415500000000002,1.7415500000000002,3.3036499999999998,3.3036499999999998,4.1526,2.4547,0.8489499999999999,0.8489499999999999,0.6693,0.6693,0.8025,0.5361,0.13319999999999999,0.13319999999999999,0.6751,0.6751,0.8348,0.5154,0.1597,0.1597,1.28795,1.28795,1.3619,1.214,0.07395000000000007,0.07395000000000007,0.7849999999999999,0.7849999999999999,0.82,0.75,0.034999999999999976,0.034999999999999976,0.6751,0.6751,0.8348,0.5154,0.1597,0.1597,0.7749999999999999,0.7749999999999999,0.84,0.71,0.065,0.065,4.0,4.0,5.0,3.0,1.0,1.0,4.0,4.0,5.0,3.0,1.0,1.0,14.0,14.0,15.0,13.0,1.0,1.0,4.0,4.0,5.0,3.0,1.0,1.0,14.065000000000001,14.065000000000001,20.53,7.6,6.465000000000001,6.465000000000001
180,Cs2Br2,P4/nmm,1.6378348137636878,AB,AB-129-bc,45.0,45.0,55,35,10.0,10.0,1.875,1.875,2.96,0.79,1.085,1.085,-8.17535,-8.17535,-3.8463,-12.5044,4.3290500000000005,4.3290500000000005,-2.01205,-2.01205,-0.5091,-3.515,1.5029500000000002,1.5029500000000002,-4.9722,-4.9722,-2.0859,-7.8585,2.8863,2.8863,2.5957,2.5957,5.4193,-0.2279,2.8236,2.8236,1.6435499999999998,1.6435499999999998,2.5357,0.7514,0.89215,0.89215,1.81945,1.81945,2.7555,0.8834,0.93605,0.93605,1.0173,1.0173,1.8065,0.2281,0.7892,0.7892,1.6949999999999998,1.6949999999999998,2.25,1.14,0.555,0.555,1.70955,1.70955,2.5357,0.8834,0.8261499999999999,0.8261499999999999,1.8199999999999998,1.8199999999999998,2.44,1.2,0.62,0.62,9.0,9.0,17.0,1.0,8.0,8.0,4.0,4.0,7.0,1.0,3.0,3.0,9.0,9.0,17.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,210.85,210.85,399.9,21.8,189.04999999999998,189.04999999999998
181,K2Br2,P4/nmm,2.112470071044449,AB,AB-129-bc,27.0,27.0,35,19,8.0,8.0,1.89,1.89,2.96,0.82,1.0699999999999998,1.0699999999999998,-8.4093,-8.4093,-4.3142,-12.5044,4.0951,4.0951,-1.9832,-1.9832,-0.4514,-3.515,1.5318,1.5318,-5.0887,-5.0887,-2.3189,-7.8585,2.7698,2.7698,2.50765,2.50765,5.4193,-0.404,2.91165,2.91165,1.4781499999999999,1.4781499999999999,2.2049,0.7514,0.7267499999999999,0.7267499999999999,0.9106,0.9106,0.9378,0.8834,0.027200000000000002,0.027200000000000002,0.58295,0.58295,0.9378,0.2281,0.35485,0.35485,1.5499999999999998,1.5499999999999998,1.96,1.14,0.41000000000000003,0.41000000000000003,1.54415,1.54415,2.2049,0.8834,0.66075,0.66075,1.6149999999999998,1.6149999999999998,2.03,1.2,0.4149999999999999,0.4149999999999999,9.0,9.0,17.0,1.0,8.0,8.0,4.0,4.0,7.0,1.0,3.0,3.0,9.0,9.0,17.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,156.20000000000002,156.20000000000002,290.6,21.8,134.4,134.4
182,Rb2Br2,P4/nmm,1.9186533854108352,AB,AB-129-bc,36.0,36.0,37,35,1.0,1.0,1.89,1.89,2.96,0.82,1.0699999999999998,1.0699999999999998,-8.32405,-8.32405,-4.1437,-12.5044,4.18035,4.18035,-2.00045,-2.00045,-0.4859,-3.515,1.51455,1.51455,-5.0449,-5.0449,-2.2313,-7.8585,2.8136,2.8136,2.6435999999999997,2.6435999999999997,5.4193,-0.1321,2.7756999999999996,2.7756999999999996,1.5328,1.5328,2.3142,0.7514,0.7814000000000001,0.7814000000000001,1.7002,1.7002,2.517,0.8834,0.8168,0.8168,1.1123,1.1123,1.9965,0.2281,0.8842,0.8842,1.625,1.625,2.11,1.14,0.485,0.485,1.5988,1.5988,2.3142,0.8834,0.7154,0.7154,1.7000000000000002,1.7000000000000002,2.2,1.2,0.5000000000000001,0.5000000000000001,9.0,9.0,17.0,1.0,8.0,8.0,4.0,4.0,7.0,1.0,3.0,3.0,9.0,9.0,17.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,170.3,170.3,318.8,21.8,148.5,148.5
183,Cs2F2,P4/nmm,2.0904169337914436,AB,AB-129-bc,32.0,32.0,55,9,23.0,23.0,2.385,2.385,3.98,0.79,1.5949999999999998,1.5949999999999998,-11.5497,-11.5497,-3.8463,-19.2531,7.7034,7.7034,-2.2969500000000003,-2.2969500000000003,-0.5091,-4.0848,1.7878500000000002,1.7878500000000002,-6.599950000000001,-6.599950000000001,-2.0859,-11.114,4.51405,4.51405,0.7449,0.7449,1.7177,-0.2279,0.9728,0.9728,1.4700499999999999,1.4700499999999999,2.5357,0.4044,1.06565,1.06565,1.56475,1.56475,2.7555,0.374,1.19075,1.19075,1.436,1.436,1.8065,1.0655,0.37050000000000005,0.37050000000000005,1.48,1.48,2.25,0.71,0.77,0.77,1.45485,1.45485,2.5357,0.374,1.0808499999999999,1.0808499999999999,1.505,1.505,2.44,0.57,0.935,0.935,4.0,4.0,7.0,1.0,3.0,3.0,4.0,4.0,7.0,1.0,3.0,3.0,9.0,9.0,17.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,201.79999999999998,201.79999999999998,399.9,3.7,198.1,198.1
184,F2Ge2,P-3m1,-0.024337,AB,AB-164-d,20.5,20.5,32,9,11.5,11.5,2.995,2.995,3.98,2.01,0.9850000000000001,0.9850000000000001,-13.32295,-13.32295,-7.3928,-19.2531,5.93015,5.93015,-2.3984500000000004,-2.3984500000000004,-0.7121,-4.0848,1.6863500000000002,1.6863500000000002,-7.5044,-7.5044,-3.8948,-11.114,3.6096000000000004,3.6096000000000004,2.57065,2.57065,3.4236,1.7177,0.85295,0.85295,0.6632,0.6632,0.922,0.4044,0.25880000000000003,0.25880000000000003,0.77305,0.77305,1.1721,0.374,0.39904999999999996,0.39904999999999996,0.6660499999999999,0.6660499999999999,1.0655,0.2666,0.39944999999999997,0.39944999999999997,0.965,0.965,1.22,0.71,0.255,0.255,0.77305,0.77305,1.1721,0.374,0.39904999999999996,0.39904999999999996,0.885,0.885,1.2,0.57,0.315,0.315,10.5,10.5,14.0,7.0,3.5,3.5,5.5,5.5,7.0,4.0,1.5,1.5,15.5,15.5,17.0,14.0,1.5,1.5,2.5,2.5,4.0,1.0,1.5,1.5,21.565,21.565,39.43,3.7,17.865000000000002,17.865000000000002
185,Rb2F2,P4/nmm,2.3443418481195337,AB,AB-129-bc,23.0,23.0,37,9,14.0,14.0,2.4,2.4,3.98,0.82,1.58,1.58,-11.6984,-11.6984,-4.1437,-19.2531,7.5547,7.5547,-2.28535,-2.28535,-0.4859,-4.0848,1.7994500000000002,1.7994500000000002,-6.672650000000001,-6.672650000000001,-2.2313,-11.114,4.441350000000001,4.441350000000001,0.7928,0.7928,1.7177,-0.1321,0.9249,0.9249,1.3593,1.3593,2.3142,0.4044,0.9549000000000001,0.9549000000000001,1.4455,1.4455,2.517,0.374,1.0715,1.0715,1.531,1.531,1.9965,1.0655,0.4655,0.4655,1.41,1.41,2.11,0.71,0.7,0.7,1.3441,1.3441,2.3142,0.374,0.9701000000000001,0.9701000000000001,1.385,1.385,2.2,0.57,0.8150000000000001,0.8150000000000001,4.0,4.0,7.0,1.0,3.0,3.0,4.0,4.0,7.0,1.0,3.0,3.0,9.0,9.0,17.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,161.25,161.25,318.8,3.7,157.55,157.55
186,GaN,P-6m2,1.1206800793719411,AB,AB-187-df,19.0,19.0,31,7,12.0,12.0,2.425,2.425,3.04,1.81,0.615,0.615,-9.59885,-9.59885,-5.6321,-13.5656,3.9667499999999998,3.9667499999999998,-0.77525,-0.77525,0.1264,-1.6769,0.9016500000000001,0.9016500000000001,-4.83445,-4.83445,-2.5791,-7.0898,2.2553500000000004,2.2553500000000004,3.7127999999999997,3.7127999999999997,4.1526,3.273,0.43979999999999975,0.43979999999999975,0.7694,0.7694,1.0027,0.5361,0.23329999999999995,0.23329999999999995,0.9297,0.9297,1.344,0.5154,0.41430000000000006,0.41430000000000006,0.74815,0.74815,1.214,0.2823,0.46585,0.46585,1.005,1.005,1.26,0.75,0.255,0.255,0.9297,0.9297,1.344,0.5154,0.41430000000000006,0.41430000000000006,0.965,0.965,1.22,0.71,0.255,0.255,9.0,9.0,13.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,1.0,14.0,14.0,15.0,13.0,1.0,1.0,4.0,4.0,5.0,3.0,1.0,1.0,29.5,29.5,51.4,7.6,21.9,21.9
187,Ge2Te2,Pmn2_1,0.4640060574467852,AB,AB-31-a,42.0,42.0,52,32,10.0,10.0,2.0549999999999997,2.0549999999999997,2.1,2.01,0.04500000000000015,0.04500000000000015,-8.5444,-8.5444,-7.3928,-9.696,1.1515999999999997,1.1515999999999997,-1.57965,-1.57965,-0.7121,-2.4472,0.86755,0.86755,-4.9232499999999995,-4.9232499999999995,-3.8948,-5.9517,1.0284499999999999,1.0284499999999999,3.70585,3.70585,3.9881,3.4236,0.2822500000000001,0.2822500000000001,0.9358500000000001,0.9358500000000001,0.9497,0.922,0.013849999999999973,0.013849999999999973,1.16065,1.16065,1.1721,1.1492,0.01144999999999996,0.01144999999999996,0.34795,0.34795,0.4293,0.2666,0.08135,0.08135,1.2850000000000001,1.2850000000000001,1.35,1.22,0.06500000000000006,0.06500000000000006,1.16065,1.16065,1.1721,1.1492,0.01144999999999996,0.01144999999999996,1.29,1.29,1.38,1.2,0.08999999999999998,0.08999999999999998,15.0,15.0,16.0,14.0,1.0,1.0,5.0,5.0,6.0,4.0,1.0,1.0,15.0,15.0,16.0,14.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,38.215,38.215,39.43,37.0,1.2149999999999999,1.2149999999999999
188,Sn2H2,P-3m1,0.28818097252181113,AB,AB-164-d,25.5,25.5,50,1,24.5,24.5,2.08,2.08,2.2,1.96,0.1200000000000001,0.1200000000000001,-9.75715,-9.75715,-6.831,-12.6833,2.9261499999999994,2.9261499999999994,-1.18155,-1.18155,-0.8358,-1.5273,0.34575000000000006,0.34575000000000006,-5.09295,-5.09295,-3.6934,-6.4925,1.3995499999999998,1.3995499999999998,1.81095,1.81095,2.8969,0.725,1.08595,1.08595,0.7262500000000001,0.7262500000000001,1.066,0.3865,0.33975,0.33975,,,1.3554,1.3554,,,,,0.4694,0.4694,,,0.8899999999999999,0.8899999999999999,1.41,0.37,0.52,0.52,0.87095,0.87095,1.3554,0.3865,0.48444999999999994,0.48444999999999994,0.85,0.85,1.39,0.31,0.5399999999999999,0.5399999999999999,7.5,7.5,14.0,1.0,6.5,6.5,2.5,2.5,4.0,1.0,1.5,1.5,7.5,7.5,14.0,1.0,6.5,6.5,2.5,2.5,4.0,1.0,1.5,1.5,30.42355371185,30.42355371185,56.34,4.5071074237,25.916446288150002,25.916446288150002
189,Tl2I2,P4/nmm,1.193188427327265,AB,AB-129-bc,67.0,67.0,81,53,14.0,14.0,2.35,2.35,2.66,2.04,0.31000000000000005,0.31000000000000005,-8.10655,-8.10655,-5.1215,-11.0916,2.9850499999999998,2.9850499999999998,-1.6129499999999999,-1.6129499999999999,0.0916,-3.3175,1.70455,1.70455,-4.72655,-4.72655,-2.3692,-7.0839,2.35735,2.35735,3.42985,3.42985,4.2268,2.6329,0.79695,0.79695,0.9999,0.9999,1.0974,0.9024,0.09749999999999998,0.09749999999999998,1.30975,1.30975,1.5446,1.0749,0.23485,0.23485,0.50115,0.50115,0.5904,0.4119,0.08925000000000002,0.08925000000000002,1.405,1.405,1.48,1.33,0.07499999999999996,0.07499999999999996,1.30975,1.30975,1.5446,1.0749,0.23485,0.23485,1.42,1.42,1.45,1.39,0.030000000000000027,0.030000000000000027,22.0,22.0,27.0,17.0,5.0,5.0,5.0,5.0,7.0,3.0,2.0,2.0,15.0,15.0,17.0,13.0,2.0,2.0,3.0,3.0,5.0,1.0,2.0,2.0,43.1,43.1,51.6,34.6,8.5,8.5
190,In2O2,P-6m2,1.0634052199825912,AB,AB-187-hi,28.5,28.5,49,8,20.5,20.5,2.61,2.61,3.44,1.78,0.83,0.83,-10.8109,-10.8109,-5.3158,-16.306,5.495100000000001,5.495100000000001,-1.4142,-1.4142,-0.0113,-2.8171,1.4029,1.4029,-5.7743,-5.7743,-2.5181,-9.0305,3.2561999999999998,3.2561999999999998,3.4526000000000003,3.4526000000000003,4.2084,2.6968,0.7558,0.7558,0.8007500000000001,0.8007500000000001,1.1407,0.4608,0.33995000000000003,0.33995000000000003,0.9733,0.9733,1.5133,0.4333,0.54,0.54,0.7839499999999999,0.7839499999999999,1.075,0.4929,0.29105,0.29105,1.085,1.085,1.44,0.73,0.355,0.355,0.9733,0.9733,1.5133,0.4333,0.54,0.54,1.04,1.04,1.42,0.66,0.37999999999999995,0.37999999999999995,9.5,9.5,13.0,6.0,3.5,3.5,4.5,4.5,6.0,3.0,1.5,1.5,14.5,14.5,16.0,13.0,1.5,1.5,3.5,3.5,5.0,2.0,1.5,1.5,33.62,33.62,62.0,5.24,28.38,28.38
191,In2S2,P-6m2,0.8492406675346293,AB,AB-187-hi,32.5,32.5,49,16,16.5,16.5,2.18,2.18,2.58,1.78,0.4,0.4,-8.5203,-8.5203,-5.3158,-11.7248,3.2045,3.2045,-1.3051,-1.3051,-0.0113,-2.5989,1.2938,1.2938,-4.76325,-4.76325,-2.5181,-7.0084,2.2451499999999998,2.2451499999999998,3.66815,3.66815,4.6395,2.6968,0.9713499999999999,0.9713499999999999,0.944,0.944,1.1407,0.7473,0.19670000000000004,0.19670000000000004,1.1813,1.1813,1.5133,0.8493,0.332,0.332,0.9431499999999999,0.9431499999999999,1.3934,0.4929,0.45025,0.45025,1.23,1.23,1.44,1.02,0.20999999999999996,0.20999999999999996,1.1813,1.1813,1.5133,0.8493,0.332,0.332,1.2349999999999999,1.2349999999999999,1.42,1.05,0.18499999999999994,0.18499999999999994,9.5,9.5,13.0,6.0,3.5,3.5,4.5,4.5,6.0,3.0,1.5,1.5,14.5,14.5,16.0,13.0,1.5,1.5,3.5,3.5,5.0,2.0,1.5,1.5,40.685,40.685,62.0,19.37,21.314999999999998,21.314999999999998
192,Rh2O2,P-6m2,0.278778662130459,AB,AB-187-hi,26.5,26.5,45,8,18.5,18.5,2.86,2.86,3.44,2.28,0.5800000000000001,0.5800000000000001,-12.3092,-12.3092,-8.3124,-16.306,3.9968000000000004,3.9968000000000004,-1.7425,-1.7425,-0.6679,-2.8171,1.0745999999999998,1.0745999999999998,-6.26755,-6.26755,-3.5046,-9.0305,2.76295,2.76295,0.44625000000000004,0.44625000000000004,4.2084,-3.3159,3.76215,3.76215,0.96075,0.96075,1.4607,0.4608,0.49995000000000006,0.49995000000000006,0.96685,0.96685,1.5004,0.4333,0.53355,0.53355,0.84395,0.84395,1.075,0.6129,0.23104999999999998,0.23104999999999998,1.04,1.04,1.35,0.73,0.31000000000000005,0.31000000000000005,0.5231,0.5231,0.6129,0.4333,0.08979999999999999,0.08979999999999999,1.04,1.04,1.42,0.66,0.37999999999999995,0.37999999999999995,7.5,7.5,9.0,6.0,1.5,1.5,7.5,7.5,9.0,6.0,1.5,1.5,12.5,12.5,16.0,9.0,3.5,3.5,2.5,2.5,3.0,2.0,0.5,0.5,31.62,31.62,58.0,5.24,26.38,26.38
193,Pb2S2,P4/nmm,0.6374780758254255,AB,AB-129-bc,49.0,49.0,82,16,33.0,33.0,2.455,2.455,2.58,2.33,0.125,0.125,-9.1324,-9.1324,-6.54,-11.7248,2.5924,2.5924,-1.6518,-1.6518,-0.7047,-2.5989,0.9471,0.9471,-5.2522,-5.2522,-3.496,-7.0084,1.7562,1.7562,3.6025,3.6025,4.6395,2.5655,1.037,1.037,0.8934500000000001,0.8934500000000001,1.0396,0.7473,0.14615000000000006,0.14615000000000006,1.1271,1.1271,1.4049,0.8493,0.2778,0.2778,0.9804999999999999,0.9804999999999999,1.3934,0.5676,0.4129,0.4129,1.245,1.245,1.47,1.02,0.22499999999999998,0.22499999999999998,1.1271,1.1271,1.4049,0.8493,0.2778,0.2778,1.255,1.255,1.46,1.05,0.20499999999999996,0.20499999999999996,17.0,17.0,28.0,6.0,11.0,11.0,5.0,5.0,6.0,4.0,1.0,1.0,15.0,15.0,16.0,14.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,33.54,33.54,47.71,19.37,14.17,14.17
194,Pb2Te2,P4/nmm,0.7173348330028528,AB,AB-129-bc,67.0,67.0,82,52,15.0,15.0,2.215,2.215,2.33,2.1,0.11499999999999999,0.11499999999999999,-8.118,-8.118,-6.54,-9.696,1.5779999999999998,1.5779999999999998,-1.57595,-1.57595,-0.7047,-2.4472,0.87125,0.87125,-4.72385,-4.72385,-3.496,-5.9517,1.2278499999999999,1.2278499999999999,3.2768,3.2768,3.9881,2.5655,0.7113,0.7113,0.99465,0.99465,1.0396,0.9497,0.044950000000000045,0.044950000000000045,1.27705,1.27705,1.4049,1.1492,0.12785000000000002,0.12785000000000002,0.49845,0.49845,0.5676,0.4293,0.06914999999999999,0.06914999999999999,1.4100000000000001,1.4100000000000001,1.47,1.35,0.05999999999999994,0.05999999999999994,1.27705,1.27705,1.4049,1.1492,0.12785000000000002,0.12785000000000002,1.42,1.42,1.46,1.38,0.040000000000000036,0.040000000000000036,22.0,22.0,28.0,16.0,6.0,6.0,5.0,5.0,6.0,4.0,1.0,1.0,15.0,15.0,16.0,14.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,42.355000000000004,42.355000000000004,47.71,37.0,5.355,5.355
195,Pb2Te2,Pmn2_1,0.44163689105205295,AB,AB-31-a,67.0,67.0,82,52,15.0,15.0,2.215,2.215,2.33,2.1,0.11499999999999999,0.11499999999999999,-8.118,-8.118,-6.54,-9.696,1.5779999999999998,1.5779999999999998,-1.57595,-1.57595,-0.7047,-2.4472,0.87125,0.87125,-4.72385,-4.72385,-3.496,-5.9517,1.2278499999999999,1.2278499999999999,3.2768,3.2768,3.9881,2.5655,0.7113,0.7113,0.99465,0.99465,1.0396,0.9497,0.044950000000000045,0.044950000000000045,1.27705,1.27705,1.4049,1.1492,0.12785000000000002,0.12785000000000002,0.49845,0.49845,0.5676,0.4293,0.06914999999999999,0.06914999999999999,1.4100000000000001,1.4100000000000001,1.47,1.35,0.05999999999999994,0.05999999999999994,1.27705,1.27705,1.4049,1.1492,0.12785000000000002,0.12785000000000002,1.42,1.42,1.46,1.38,0.040000000000000036,0.040000000000000036,22.0,22.0,28.0,16.0,6.0,6.0,5.0,5.0,6.0,4.0,1.0,1.0,15.0,15.0,16.0,14.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,42.355000000000004,42.355000000000004,47.71,37.0,5.355,5.355
196,Sn2Se2,P4/mmm,0.30537393450425754,AB,AB-123-bd,42.0,42.0,50,34,8.0,8.0,2.255,2.255,2.55,1.96,0.29499999999999993,0.29499999999999993,-8.81245,-8.81245,-6.831,-10.7939,1.9814500000000002,1.9814500000000002,-1.6851,-1.6851,-0.8358,-2.5344,0.8493000000000002,0.8493000000000002,-5.10195,-5.10195,-3.6934,-6.5105,1.4085500000000002,1.4085500000000002,3.8198999999999996,3.8198999999999996,4.7429,2.8969,0.9229999999999998,0.9229999999999998,0.93285,0.93285,1.066,0.7997,0.13315000000000005,0.13315000000000005,1.1566,1.1566,1.3554,0.9578,0.19879999999999998,0.19879999999999998,0.35455,0.35455,0.4694,0.2397,0.11485,0.11485,1.285,1.285,1.41,1.16,0.125,0.125,1.1566,1.1566,1.3554,0.9578,0.19879999999999998,0.19879999999999998,1.295,1.295,1.39,1.2,0.09499999999999997,0.09499999999999997,15.0,15.0,16.0,14.0,1.0,1.0,5.0,5.0,6.0,4.0,1.0,1.0,15.0,15.0,16.0,14.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,41.29,41.29,56.34,26.24,15.050000000000002,15.050000000000002
197,Sn2Te2,Pmn2_1,0.352346089083204,AB,AB-31-a,51.0,51.0,52,50,1.0,1.0,2.0300000000000002,2.0300000000000002,2.1,1.96,0.07000000000000006,0.07000000000000006,-8.2635,-8.2635,-6.831,-9.696,1.4324999999999997,1.4324999999999997,-1.6415,-1.6415,-0.8358,-2.4472,0.8057000000000001,0.8057000000000001,-4.82255,-4.82255,-3.6934,-5.9517,1.1291499999999999,1.1291499999999999,3.4425,3.4425,3.9881,2.8969,0.5456000000000001,0.5456000000000001,1.00785,1.00785,1.066,0.9497,0.058150000000000035,0.058150000000000035,1.2523,1.2523,1.3554,1.1492,0.10309999999999997,0.10309999999999997,0.44935,0.44935,0.4694,0.4293,0.020049999999999985,0.020049999999999985,1.38,1.38,1.41,1.35,0.029999999999999916,0.029999999999999916,1.2523,1.2523,1.3554,1.1492,0.10309999999999997,0.10309999999999997,1.3849999999999998,1.3849999999999998,1.39,1.38,0.0050000000000000044,0.0050000000000000044,15.0,15.0,16.0,14.0,1.0,1.0,5.0,5.0,6.0,4.0,1.0,1.0,15.0,15.0,16.0,14.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,46.67,46.67,56.34,37.0,9.670000000000002,9.670000000000002
